image id,true label,confidence,prediction
11,9,0.9999692790703308,"[1.8846044833268518e-06, 1.3678061379141195e-05, 4.0241396858448355e-07, 9.759038494159842e-07, 3.844159731746514e-07, 9.896375185597172e-07, 5.78408300861028e-07, 6.121639590330331e-06, 5.705844605706284e-06, 0.9999692790703308]"
12,5,0.9998129490582024,"[6.54377148775121e-07, 2.933850658491691e-06, 2.38803653544118e-06, 0.00010554673457554881, 4.1434597642056696e-05, 0.9998129490582024, 2.0637626246768386e-06, 2.992735225103185e-05, 8.607373573670921e-07, 1.241493004118718e-06]"
13,7,0.9998975187538185,"[4.160204575808022e-06, 1.7449571941676144e-05, 8.075649667648017e-06, 1.1975872776352607e-05, 2.42518488331745e-05, 1.3924389999158628e-05, 1.2154077503353159e-05, 0.9998975187538185, 3.1453776000620626e-06, 7.344253284206182e-06]"
14,9,0.9999894165311644,"[3.582374798385095e-07, 6.283493419632087e-06, 3.8225025175734234e-08, 1.8840998829605412e-07, 1.8804930837852634e-07, 6.939978414608822e-08, 1.5031542801218697e-07, 3.413534266284951e-07, 2.9659849755983215e-06, 0.9999894165311644]"
15,8,0.9987990106010989,"[0.0004799518917497075, 6.309025888389293e-05, 4.9253336881775384e-06, 7.673454449074088e-06, 1.1227209934725283e-05, 8.003365036538638e-06, 0.0006101473867691999, 5.62181862249279e-06, 0.9987990106010989, 1.0348679767177314e-05]"
16,5,0.9999644567500529,"[2.216049917021528e-07, 7.01413466395893e-07, 8.0486809625877e-07, 2.75559994724276e-06, 4.5224459503739806e-07, 0.9999644567500529, 9.567344945490655e-07, 2.9042703709231306e-05, 2.967556086103773e-07, 3.11325038144857e-07]"
17,7,0.9999507192681384,"[1.9941734473158804e-06, 4.651967615199938e-06, 1.149699651030503e-06, 3.3156334429630223e-06, 8.209983222118335e-06, 3.0513144060878435e-06, 8.231340370077434e-07, 0.9999507192681384, 1.4666623153321998e-06, 2.461816372465895e-05]"
18,8,0.9999397809530229,"[1.6567181778488714e-05, 1.4329068580975501e-05, 2.810844137249097e-06, 1.4791099727937742e-06, 3.7738536004718133e-06, 9.770585396495313e-07, 3.3803510895842492e-06, 3.702052033887887e-06, 0.9999397809530229, 1.3199527244134804e-05]"
19,6,0.999959328550819,"[1.480123472979508e-06, 5.480445446894685e-06, 3.918351164736457e-06, 5.467599268520636e-06, 9.576410923975077e-06, 2.739120952260363e-06, 0.999959328550819, 3.3665999985499995e-06, 5.279715779511268e-06, 3.363082173704983e-06]"
20,7,0.9990268652253287,"[9.988270380002885e-05, 6.686118598670645e-05, 1.6531374867865548e-05, 4.335348217610592e-05, 5.0642432234757894e-05, 0.0001482672724297038, 1.670705500217879e-05, 0.9990268652253287, 9.98556873997764e-06, 0.0005209036994336013]"
21,0,0.9998668721272446,"[0.9998668721272446, 2.8766838455528746e-06, 5.84593375199034e-05, 3.799306843872242e-05, 5.6346488601549935e-06, 8.865496712055758e-07, 3.193026473337025e-06, 1.943742697612368e-06, 1.6302943313969052e-05, 5.837871934874409e-06]"
22,4,0.9416270740796872,"[0.05652243940144621, 2.1478271694832224e-05, 0.000527372834904973, 0.0005761204873104841, 0.9416270740796872, 2.95182367261914e-05, 0.00039532891311954864, 3.0976501499830246e-05, 0.00022396085860578748, 4.573041500524337e-05]"
23,9,0.9999485769164924,"[6.475295928831741e-06, 3.002407603024324e-05, 6.61056484011407e-07, 2.953542890781743e-06, 1.7456989405347298e-06, 3.026734580037568e-06, 1.691091494986659e-06, 2.565987399420431e-06, 2.279599758658106e-06, 0.9999485769164924]"
24,5,0.999645705605545,"[4.534254861613701e-07, 2.6462582376653215e-06, 1.0044680332071175e-05, 0.00019825070218438824, 0.0001240662899886779, 0.999645705605545, 1.9950531829093546e-06, 1.2492496263691096e-05, 1.071055895229695e-06, 3.274432884289806e-06]"
25,2,0.9999942136492558,"[5.997973854724705e-07, 1.2571970094869674e-07, 0.9999942136492558, 5.668432947135204e-07, 2.231382429710085e-06, 9.40416254892968e-07, 3.153968697312305e-07, 5.125955114691162e-07, 2.581085253191137e-07, 2.3609077172666357e-07]"
26,4,0.9999374623996127,"[2.3054452724558353e-06, 1.636832570863984e-06, 4.8211319668719285e-06, 2.423022140805291e-06, 0.9999374623996127, 1.0207515494780148e-05, 5.075897450228883e-06, 2.6712935871067245e-05, 1.2028686951651663e-06, 8.151950925068831e-06]"
27,0,0.9999962543930934,"[0.9999962543930934, 9.99844408447334e-08, 1.4029492788601806e-06, 1.211798205833321e-07, 4.706477394542305e-07, 4.674235743828225e-08, 4.375915640884426e-07, 4.4979764702038846e-07, 2.601956095652355e-07, 4.5651844884252154e-07]"
28,9,0.9999502062044882,"[8.166606639921516e-07, 4.414981237648592e-05, 2.834083970282205e-07, 3.649442111507696e-07, 6.291537228443599e-07, 2.6220905050127554e-07, 4.3503524049795013e-07, 1.3196678427301937e-06, 1.5329040066512105e-06, 0.9999502062044882]"
29,6,0.9999665235301689,"[1.947421594858049e-06, 1.8035103844085434e-06, 1.531264396204266e-05, 1.673766283931192e-06, 5.533408513267616e-06, 1.9624272986744718e-06, 0.9999665235301689, 2.4234880359317304e-06, 1.3364171716407228e-06, 1.4833865865040643e-06]"
30,6,0.9999738745044635,"[1.167276626012769e-06, 1.5940295363840745e-06, 3.5321749132783695e-06, 1.0605704839422214e-05, 2.3991173014088272e-06, 2.604186459732618e-06, 0.9999738745044635, 1.899656793482236e-06, 9.570066609543032e-07, 1.3663424058859964e-06]"
31,5,0.9999798861625617,"[5.629803157182493e-07, 7.334550125687038e-07, 1.7561845221461892e-06, 2.62258544026363e-06, 6.494252552542886e-06, 0.9999798861625617, 1.625171236564589e-06, 5.1936118951411015e-06, 2.612436852087323e-07, 8.643527780582739e-07]"
32,4,0.9998028312681133,"[3.560535101350048e-06, 2.16068150023228e-06, 2.625611431373929e-05, 7.402702852925565e-05, 0.9998028312681133, 1.583793841717009e-05, 8.089045642294282e-06, 1.519664215352683e-05, 3.7718793715681566e-05, 1.4321952513434259e-05]"
33,5,0.9998992297647519,"[1.5505990076754841e-06, 1.943366773366958e-06, 2.2571008840244176e-06, 1.545733014242353e-06, 1.618889548268207e-05, 0.9998992297647519, 6.537801838275878e-07, 7.304477506255275e-05, 2.576021489123811e-06, 1.0099633506081484e-06]"
34,9,0.9999228841320649,"[1.3389994120100973e-05, 1.2566693779988198e-05, 1.3319870020273236e-06, 3.136859529879945e-06, 3.179694323309244e-06, 2.165964908945518e-06, 4.064915356859009e-06, 9.24665345705996e-06, 2.8033105456957146e-05, 0.9999228841320649]"
35,2,0.8472432727037665,"[6.566270068447997e-05, 0.00022280804754981306, 0.8472432727037665, 0.1477455695541099, 9.950815339227314e-05, 5.781210118236563e-05, 0.0003196810378284146, 9.994269006960317e-05, 0.004038495740429443, 0.0001072472709871349]"
36,4,0.9974384772526159,"[7.717784879076761e-06, 3.236788622210306e-06, 2.9159407109444006e-06, 6.15974064925824e-06, 0.9974384772526159, 3.014284484702113e-05, 3.899819807922697e-06, 0.002497938605262491, 4.226534179491408e-06, 5.284688425572319e-06]"
38,9,0.9998923033429449,"[1.557558711867058e-05, 2.3537361166458657e-05, 1.6317502631652617e-06, 2.0930954062994912e-05, 3.1931914303736286e-06, 1.307423934957498e-05, 3.222817602386656e-06, 7.766968226991197e-06, 1.8763787834611212e-05, 0.9998923033429449]"
39,5,0.999938637699144,"[2.0840362742818696e-06, 1.1432734485027606e-05, 1.088691882244309e-06, 9.098826554805118e-06, 1.541626450417508e-05, 0.999938637699144, 4.482258429176898e-06, 1.0037343196552293e-05, 4.326932431368631e-06, 3.3952130985237073e-06]"
40,4,0.9999404272804677,"[2.3536222645768358e-05, 1.1679063687823434e-06, 1.7728562559887112e-05, 9.156026140625579e-07, 0.9999404272804677, 1.9631905763197602e-06, 1.3049887503076227e-06, 1.0539969161538966e-05, 1.4252402437014906e-06, 9.9103661191178e-07]"
41,6,0.999978290164361,"[8.321010593294701e-07, 1.8860668368285499e-06, 1.916181703779258e-06, 4.803107066391099e-06, 3.7906212923659863e-06, 2.817057339783011e-06, 0.999978290164361, 1.0313926006057012e-06, 1.1248984237212883e-06, 3.5084093162252083e-06]"
42,5,0.999585948958673,"[3.701752010054565e-06, 0.00011728488885993907, 1.1575704835949868e-05, 2.218551909522481e-05, 1.674274772270937e-05, 0.999585948958673, 6.565582458244448e-06, 0.0001750679056703151, 5.512932461561433e-05, 5.797616059029015e-06]"
43,6,0.9998412608506017,"[4.014638305628254e-06, 2.3666077025290582e-05, 1.1688932397010048e-05, 4.992335778459715e-05, 1.091259442944273e-05, 2.0068265732686162e-05, 0.9998412608506017, 8.512022481737347e-06, 2.1531419139072185e-05, 8.42184210282694e-06]"
44,0,0.9999726672756247,"[0.9999726672756247, 1.2286869762682259e-06, 8.099027946545883e-06, 5.29496817152372e-07, 3.3534982142478506e-06, 3.927102598520466e-07, 4.623166540831222e-07, 1.6867782792383002e-06, 9.549934451846955e-06, 2.030274776188579e-06]"
45,9,0.9998337954003012,"[2.6118431608513923e-05, 8.79756617045687e-05, 2.9893723645748125e-06, 7.107425214868398e-06, 5.556182921407063e-06, 5.143996277714633e-06, 3.0013751137965506e-06, 1.3850487927753981e-05, 1.4461666565669681e-05, 0.9998337954003012]"
46,3,0.9998872200433836,"[2.7369138758706423e-06, 3.1601508932638375e-06, 5.894555733887516e-06, 0.9998872200433836, 2.9471746625649133e-05, 3.805823141132047e-05, 1.838582137581061e-05, 3.5860745235791015e-06, 4.037255240632734e-06, 7.449206936352211e-06]"
47,9,0.5044032073489043,"[0.032156415386115536, 0.01893500018662556, 0.00017852121983763153, 0.00038406111000339983, 0.0003177391543329696, 4.974848979689796e-05, 0.0016715566336366725, 0.002142121513913461, 0.4397616289568334, 0.5044032073489043]"
48,7,0.9997386284153553,"[7.252857649851975e-06, 2.1139998283321163e-05, 4.670153788659414e-06, 9.728708030003944e-06, 0.0001470152086001878, 4.557615385465151e-05, 9.874478872799058e-06, 0.9997386284153553, 4.96811219303462e-06, 1.1145913372173483e-05]"
49,6,0.9999499149106951,"[3.26406286728068e-06, 2.8104387260761947e-06, 6.628678292352209e-06, 4.52847799256072e-06, 1.4437909496788109e-05, 8.227337854453138e-06, 0.9999499149106951, 3.0839152933408652e-06, 3.1194076466555884e-06, 3.984861135210424e-06]"
50,9,0.9997886668690117,"[8.008432756160328e-05, 3.43059920116058e-05, 3.6010050068899217e-06, 2.4181837810088717e-06, 7.684302508032722e-06, 2.9116454361060924e-06, 3.216765488753372e-05, 5.565857891295113e-06, 4.259416190424957e-05, 0.9997886668690117]"
51,8,0.9998224584717592,"[1.2300173729703225e-05, 9.260081846193844e-06, 2.137252485047038e-06, 1.056603275394841e-06, 4.865097679470091e-06, 7.570845162461991e-07, 0.0001400451313476236, 2.544976059326293e-06, 0.9998224584717592, 4.575127301854318e-06]"
52,0,0.9975037676542721,"[0.9975037676542721, 1.2313975438981533e-05, 0.0013997958055737213, 1.753679909403908e-05, 0.000496152296724026, 0.00011487148334738141, 3.02682787152043e-05, 0.0002582441731232063, 5.935479827153809e-05, 0.00010769473543986075]"
53,3,0.9998902306903062,"[5.385684109347966e-07, 1.0132935325339452e-06, 1.4207495015080566e-06, 0.9998902306903062, 2.2984367097048893e-06, 9.36319724436921e-05, 5.091538681334988e-06, 3.761035576801174e-06, 2.8054257949258114e-07, 1.7331722579075382e-06]"
54,8,0.9999677406944376,"[1.65565067067969e-05, 6.704376610120144e-06, 8.790255414864405e-07, 6.3821731094896e-07, 9.510560786664496e-07, 4.913461728053934e-07, 1.443549971842406e-06, 1.0213630362342002e-06, 0.9999677406944376, 3.573864133648364e-06]"
55,8,0.9999915805067287,"[1.635437430390008e-06, 2.2860834610688863e-06, 1.3887845711453271e-06, 1.019806565132307e-07, 2.240160114606965e-07, 7.014198659463313e-07, 4.1410925367453245e-07, 3.376112205140388e-07, 0.9999915805067287, 1.3300508008532502e-06]"
56,7,0.9999870208986601,"[1.1573366940037155e-07, 1.729695548381744e-07, 1.0503315293839408e-05, 4.1445084452124565e-07, 7.831462760090938e-07, 6.403459012970355e-07, 1.4899042107339366e-07, 0.9999870208986601, 2.48008986196997e-08, 1.7534848050813563e-07]"
57,7,0.929773901759171,"[0.0001134212069722431, 0.0004203354710399015, 0.0016733023457094476, 0.028780151077931294, 0.000705752673573428, 0.03751281912506968, 0.0005669641682206258, 0.929773901759171, 0.00015451077705695192, 0.0002988413952554364]"
60,7,0.9998840881132212,"[3.831059193389098e-06, 1.433121123849587e-05, 5.153962612042183e-06, 6.0419852260284945e-06, 2.979779427683673e-05, 3.422837138203727e-05, 1.441080090266027e-05, 0.9998840881132212, 3.4870142288833183e-06, 4.62968771830798e-06]"
61,3,0.6964872799540694,"[8.736566775488254e-05, 0.00019779144449463585, 0.00018021872788790666, 0.6964872799540694, 0.0001611798658199308, 0.3018028388545957, 0.0008794703672122163, 0.00011367824560224546, 3.6328751618834366e-05, 5.38481209442116e-05]"
62,6,0.9999542759721428,"[1.637381561132623e-06, 9.959861451468233e-06, 3.7308917115167374e-06, 6.405097051603043e-06, 3.1620303586789276e-06, 6.5318268767309144e-06, 0.9999542759721428, 1.042004124500539e-05, 2.6176223972872204e-06, 1.2592752037306783e-06]"
63,3,0.993906605308371,"[5.1584768639633034e-05, 0.00519556274531223, 7.228823096854612e-05, 0.993906605308371, 1.4142822127613867e-05, 0.00017474565720072122, 2.6719479569998787e-05, 1.2443535409073555e-05, 0.0002615352898549909, 0.00028437216254606463]"
64,6,0.9999545707217392,"[9.91117972894526e-07, 2.109844006813143e-06, 1.474311998275248e-05, 1.966343308512738e-06, 5.745313682129936e-06, 1.3401519052813831e-05, 0.9999545707217392, 2.552961927856146e-06, 1.6878725453912668e-06, 2.231185781462638e-06]"
65,2,0.9999257402116876,"[1.7459044381746615e-06, 1.8054558206878447e-06, 0.9999257402116876, 5.460978321339689e-06, 1.2593081413701494e-05, 3.1514577022002965e-06, 4.408864400399319e-05, 3.6639160607648144e-06, 8.626058491824508e-07, 8.877447024408228e-07]"
66,1,0.9994570660643997,"[4.329619648811948e-05, 0.9994570660643997, 2.3802226173557334e-06, 2.9908432186274364e-05, 2.068858449240212e-06, 6.892346139138395e-06, 3.684175344808013e-06, 2.3981217985177727e-06, 0.00037559214520898975, 7.671343736783964e-05]"
67,2,0.99972967545072,"[0.00013631242166034583, 4.182921446929161e-05, 0.99972967545072, 7.81722708155958e-06, 4.7078691508498675e-06, 8.206909880475777e-06, 4.0217674965270685e-05, 1.1925289949388494e-05, 1.700344106609044e-05, 2.304501056658595e-06]"
68,3,0.9996477184017774,"[3.968582564934314e-06, 5.242207510881725e-05, 1.737868134988098e-05, 0.9996477184017774, 3.587829477903519e-05, 8.230373392259733e-05, 1.3172235685677648e-05, 4.0082320013065845e-05, 1.8108295330841817e-05, 8.896737946770058e-05]"
69,7,0.9695808119142335,"[0.0006133016278951404, 7.511750804576044e-05, 4.690917133879557e-05, 0.00010835837370565253, 0.028430452850753768, 0.0006279083052912545, 0.000127768538507813, 0.9695808119142335, 6.837301436874024e-05, 0.0003209986958598032]"
70,2,0.9992987851159277,"[7.24887015269962e-05, 1.1280076398958764e-05, 0.9992987851159277, 0.00011247362935657486, 1.8944834596656308e-05, 0.0004090869443445364, 1.911009830791536e-05, 1.2389407846021737e-05, 3.663174690976525e-05, 8.809444784779386e-06]"
71,6,0.9998827408396371,"[6.596419651046273e-06, 6.699656789685134e-06, 1.7031830647614284e-05, 4.08411266736175e-05, 6.858035035883829e-06, 8.17700406922155e-06, 0.9998827408396371, 1.4810091808937686e-05, 7.011659037608624e-06, 9.233336649371557e-06]"
72,8,0.9994912842138308,"[0.00021865427048864872, 7.808649789176042e-05, 2.5324698833026606e-05, 9.620215345045553e-06, 6.100755949523362e-05, 3.590704221520248e-05, 1.5541319416038066e-05, 2.074658717349231e-05, 0.9994912842138308, 4.382759531089926e-05]"
73,8,0.9999530389950827,"[1.623496104336005e-05, 1.349305340802866e-05, 2.327365328341548e-06, 9.466841875868268e-07, 2.4758315731585876e-06, 7.279907613349097e-07, 3.656223411474605e-06, 1.9340770429902613e-06, 0.9999530389950827, 5.164818160869e-06]"
74,0,0.9948348561927021,"[0.9948348561927021, 0.0001730378919211383, 6.400712498755389e-05, 1.1617598430752319e-05, 0.0009528307733138989, 1.6177390257840615e-05, 0.00019094913728341588, 0.0006765227280243349, 0.0022835883226457114, 0.0007964128404333298]"
75,2,0.9999496186166188,"[4.323427433448604e-06, 2.4890392560331807e-06, 0.9999496186166188, 4.875815513343211e-06, 7.005273974474256e-06, 1.1455511406073882e-05, 1.2589389780045377e-05, 4.417906262663508e-06, 1.876293744960997e-06, 1.3487260101894927e-06]"
76,9,0.9998626787901497,"[7.651014677458746e-05, 2.6439694148977456e-05, 7.4888188645155195e-06, 6.234702481641552e-06, 3.6342558237708576e-06, 9.853376155626275e-07, 1.7139514199441155e-06, 8.291182308106776e-06, 6.0231204132181095e-06, 0.9998626787901497]"
77,3,0.9999877651167383,"[1.4544542148465878e-06, 1.438016124026835e-06, 6.151291940143993e-07, 0.9999877651167383, 3.781605428046252e-07, 6.363935298407009e-06, 6.142393295254116e-07, 5.602007631485624e-07, 4.4999033368592825e-07, 3.607574612787628e-07]"
78,3,0.9998924331857503,"[1.5245746707625483e-07, 5.11581552030387e-07, 6.036171733946973e-07, 0.9998924331857503, 2.486614182883487e-07, 0.00010027205383712082, 5.265189644855391e-07, 4.388349151796058e-06, 2.2497462877470154e-07, 6.386000567431179e-07]"
79,8,0.999891988666365,"[1.9639655813961628e-05, 1.237829104202063e-05, 4.894299403811567e-06, 3.5115709249460773e-06, 1.514503023191756e-05, 3.4846681810683652e-06, 5.730322424695469e-06, 1.0982416797201822e-05, 0.999891988666365, 3.224507881540408e-05]"
80,8,0.9999949612038573,"[1.4195746842713963e-06, 1.1980142426948025e-06, 2.1304913750166827e-07, 1.7669920596062993e-07, 2.3016746845570627e-07, 1.3034261176117981e-07, 4.947136807002503e-07, 2.589442757652969e-07, 0.9999949612038573, 9.172908354594639e-07]"
81,1,0.9990253722578056,"[6.282458722959852e-05, 0.9990253722578056, 2.4680947864437212e-06, 8.172780264748733e-05, 2.254455513970464e-06, 2.7398527011859196e-05, 1.8806685203496613e-05, 8.216160594364676e-06, 4.891525685809458e-05, 0.0007220161723489387]"
82,1,0.9998539848092324,"[5.574849643029565e-06, 0.9998539848092324, 4.630130608721215e-06, 9.236722741284519e-06, 1.0152800232036923e-05, 5.9131571380225015e-05, 9.799126534645594e-06, 8.559447561375257e-06, 2.809187404612344e-05, 1.0838668019814236e-05]"
83,7,0.9999933378751541,"[1.0083135722994283e-06, 4.567636025669657e-07, 2.589082973261205e-07, 8.278844439890389e-07, 1.350525904331319e-06, 1.015041838217016e-06, 3.675973230186931e-07, 0.9999933378751541, 5.715655749966695e-07, 8.055242890800915e-07]"
84,2,0.9992371954430335,"[0.00034048393108820934, 1.3306478265495649e-05, 0.9992371954430335, 0.00017879901946428334, 1.9732215554044984e-05, 3.966419530710764e-05, 3.103373799188578e-05, 9.822234026507201e-05, 2.6214410297206126e-05, 1.5348228733052714e-05]"
85,5,0.9985704251959928,"[8.792492043809661e-06, 2.0534416177059283e-05, 0.00011445763865000096, 0.0009031946460637716, 4.317710453341189e-05, 0.9985704251959928, 1.0793294325282135e-05, 0.00023073953137352937, 1.105678408814082e-05, 8.68288967522766e-05]"
86,2,0.9999425220125051,"[5.367861528654983e-06, 1.025824569331352e-06, 0.9999425220125051, 5.2970091894655366e-06, 4.598764064498313e-07, 7.135899290886639e-06, 5.436146130301969e-06, 8.694252751429442e-06, 2.3660253431398497e-05, 4.0086419725007195e-07]"
87,7,0.7312113258503133,"[0.002080400500285417, 0.0007162862815810805, 0.0003616062918167015, 0.2469930261934642, 0.003038292734212464, 0.013397747579586278, 0.0010225888130320877, 0.7312113258503133, 0.0004195618556982436, 0.0007591639000102583]"
88,8,0.9999382255335848,"[2.6459508770584587e-05, 4.794401175986579e-06, 1.7732508229166497e-06, 5.438807752218705e-07, 2.4140333075846275e-06, 1.0643967741587383e-06, 2.558609924719271e-06, 5.6643733258762006e-06, 0.9999382255335848, 1.6502011538228468e-05]"
89,9,0.9997413726123183,"[8.1572188284288e-05, 2.032977541379471e-05, 9.796406159189593e-07, 1.8682768225465727e-06, 2.0520146615700885e-06, 1.3128341276491345e-06, 4.535919459226145e-06, 8.622369638851713e-06, 0.00013735436865769022, 0.9997413726123183]"
90,0,0.9998578168604896,"[0.9998578168604896, 8.211545994535486e-05, 8.737076767524742e-06, 3.1830332675423407e-06, 1.71299087487413e-05, 1.2940004463684589e-06, 1.3813396478700531e-06, 5.523754973915138e-06, 1.8282222847252393e-05, 4.536342866185035e-06]"
91,3,0.9999059013862104,"[2.7258643299436473e-06, 6.780984803902636e-06, 3.125915427413028e-05, 0.9999059013862104, 8.179832677755232e-06, 3.322108098521998e-06, 2.891056383060169e-05, 4.637592727028782e-06, 4.5063770748572204e-06, 3.776135972721e-06]"
92,8,0.9999508582790392,"[1.095435893389136e-05, 8.858325570431926e-06, 1.8851539682644512e-06, 7.134736666395361e-07, 4.201562218910784e-06, 1.9253632834137533e-06, 3.137282367630604e-06, 5.496574087566751e-06, 0.9999508582790392, 1.1969626864215276e-05]"
93,6,0.9999639935182282,"[7.728051766054899e-07, 5.569462489703685e-06, 5.6425423758178474e-06, 4.517897753619194e-06, 7.467393058235344e-06, 4.803917939697371e-06, 0.9999639935182282, 1.9247347713373864e-06, 4.1702363589642745e-06, 1.1374918479292073e-06]"
94,4,0.9999193532001421,"[1.3050866374388172e-06, 9.257040746939996e-07, 6.152772897795679e-06, 1.235437658193507e-06, 0.9999193532001421, 3.635049054496105e-05, 1.1423884863230294e-06, 3.1349521216145914e-05, 1.1204908975213166e-06, 1.0649074447235068e-06]"
95,6,0.999789287461666,"[1.0631386122935892e-06, 2.8391008055018686e-06, 3.269517135353708e-05, 7.946677783586671e-05, 6.825316589106088e-05, 6.718861661009248e-06, 0.999789287461666, 2.94006146633401e-06, 7.621683148565318e-06, 9.11457755980261e-06]"
96,6,0.9997238270200232,"[2.605079488666106e-06, 5.1153103589567776e-06, 4.000436169548698e-05, 8.439239308088006e-06, 0.00021266045573440875, 2.8483985012729005e-06, 0.9997238270200232, 1.1277165500870548e-06, 1.2790568874073322e-06, 2.0933614522763154e-06]"
97,0,0.9994677156297835,"[0.9994677156297835, 9.813068511015907e-06, 0.00027378847999787143, 9.137690905032695e-06, 3.458456173119894e-05, 1.5622284100347127e-05, 4.825183347421071e-06, 5.739370353631957e-06, 0.00015801241057651212, 2.076132069326572e-05]"
98,0,0.9999733808498137,"[0.9999733808498137, 2.5876478286413376e-06, 3.663765228214711e-06, 1.9057241479625192e-06, 3.94839397549593e-06, 9.127013039562411e-07, 2.4936031799687037e-06, 5.577545575698967e-06, 2.7653490444118406e-06, 2.764419902263705e-06]"
99,7,0.9999970328064054,"[1.5604782292173976e-07, 3.0685664051212287e-07, 1.9217641058796984e-07, 3.917643110895097e-07, 8.816189569100223e-07, 6.424674793515022e-07, 1.216166734975018e-07, 0.9999970328064054, 6.616763494385066e-08, 2.0847766474055592e-07]"
100,4,0.9999500786104798,"[5.6186481927946365e-06, 1.0590116266017197e-06, 5.296690563432553e-06, 1.7902466902212638e-06, 0.9999500786104798, 3.4817152119272096e-06, 2.4978583828212965e-06, 2.430017865376259e-05, 3.8848221120115165e-06, 1.992218086773528e-06]"
101,5,0.996953792002462,"[1.2156323146429708e-05, 3.1336137950424826e-05, 3.1837237947212315e-05, 0.00048715854576300577, 0.0008094689885847589, 0.996953792002462, 2.2329988712339376e-05, 0.0006478911023304688, 0.0006708536027953599, 0.0003331760703081365]"
102,6,0.9999906191849413,"[3.7381490147681335e-07, 8.409592391046845e-07, 1.5514055466072706e-06, 1.3278146769894722e-06, 7.602366650629358e-07, 2.4953851831030085e-06, 0.9999906191849413, 1.0018371148943603e-06, 4.866313146394537e-07, 5.427304169124145e-07]"
103,3,0.9998845627421452,"[2.486425436510418e-06, 2.348739621358725e-06, 4.951557220285727e-06, 0.9998845627421452, 1.814767347749103e-06, 1.0311194041687723e-05, 8.757341177339129e-05, 2.430847826244583e-06, 1.5950523304902259e-06, 1.925262257025104e-06]"
104,1,0.9999444952424373,"[4.734876734644168e-06, 0.9999444952424373, 1.949048072975439e-06, 8.044882626796921e-06, 2.327069682762708e-06, 5.574039143176522e-06, 3.371734337061037e-06, 4.405017837324558e-06, 7.536155582439542e-06, 1.7561933545728013e-05]"
105,1,0.9999432028429598,"[1.2703737168835294e-05, 0.9999432028429598, 8.21272669488705e-06, 5.380416102701594e-06, 1.3257326462050736e-06, 4.052185397995477e-06, 4.207485504632261e-06, 4.265334581582237e-06, 5.809805571174287e-06, 1.0839733372201787e-05]"
