image id,true label,confidence,prediction
14,9,0.9995724837388266,"[8.43383386145473e-05, 0.00010512257694533244, 6.831797850604374e-06, 1.9348074061368812e-05, 5.824701797053925e-05, 4.510896471759321e-05, 2.2528999743828415e-05, 1.837116836522689e-05, 6.761932290436724e-05, 0.9995724837388266]"
15,8,0.9941849877777899,"[0.0010819701545321937, 0.0005558625464336406, 0.00010735485299543656, 0.0003254289339215078, 0.00016965205806846945, 0.00011987081742439392, 0.0029598255441449766, 0.0002393175491430339, 0.9941849877777899, 0.00025572976554653383]"
16,5,0.9994982296038614,"[7.727453071154774e-06, 8.791911925389495e-06, 0.00010304474983988708, 4.850232891144531e-05, 2.5123622734582647e-05, 0.9994982296038614, 1.2005132882036398e-05, 0.00025757477949715644, 6.185741041021887e-06, 3.281467623605278e-05]"
17,7,0.9994889900772116,"[1.985555826444461e-05, 4.3779104666046686e-05, 5.1224313074519945e-05, 0.00011074606135046097, 0.00011936072270658103, 4.949399022867883e-05, 3.0424983175663836e-05, 0.9994889900772116, 7.337121161666604e-05, 1.2753977705558962e-05]"
18,8,0.9998174789745318,"[4.1701958831833876e-05, 1.3878653209544284e-05, 1.4387879428235725e-05, 1.5987630320824975e-05, 1.1307164089339286e-05, 9.785320265170677e-06, 1.4380653521666873e-05, 1.1039372230712212e-05, 0.9998174789745318, 5.0052393570843824e-05]"
19,6,0.9997150476067899,"[1.7229881961871713e-05, 2.361474435646479e-05, 3.9573829246206657e-05, 4.26626672281005e-05, 3.69657633667635e-05, 5.5658673805857174e-05, 0.9997150476067899, 1.361381898440649e-05, 3.406854472496686e-05, 2.1564469535786034e-05]"
20,7,0.999475553980084,"[3.2562631802700026e-05, 4.947437455554834e-05, 3.38551097954457e-05, 4.8569911390660175e-05, 0.00016385943087380718, 8.953324646894599e-05, 1.5611357563475644e-05, 0.999475553980084, 5.8077736841615006e-05, 3.290222062383251e-05]"
21,0,0.9995877946967654,"[0.9995877946967654, 2.3717349309482432e-05, 0.00013148672804129071, 7.087945504763873e-05, 4.9923224859663214e-05, 3.1246008881469614e-05, 2.7120256218646764e-05, 1.9260244104438606e-05, 3.328504970882785e-05, 2.5286987062876992e-05]"
22,4,0.9982820476302566,"[0.00047518105690648335, 6.958207844221127e-06, 0.0003510009338445092, 0.00016725271202530095, 0.9982820476302566, 0.00012549596101325204, 0.00017933257401360017, 6.265534742828651e-05, 0.0002326191722068819, 0.00011745640446075682]"
23,9,0.9990104645648793,"[0.00017015288080799668, 0.00021527883399101645, 1.4301430342371087e-05, 5.0017413408507025e-05, 0.00016081253706444525, 0.0001717358600114067, 6.57371667650449e-05, 0.00010403103381293675, 3.746827891701979e-05, 0.9990104645648793]"
24,5,0.9993440365095221,"[1.0007277074779648e-05, 9.159471061642857e-06, 9.747527444541298e-05, 0.00015058324457151867, 0.00017062474965335558, 0.9993440365095221, 4.3868241478336216e-05, 9.573764668930701e-05, 1.0608013362538973e-05, 6.789957214137176e-05]"
25,2,0.9995685092296056,"[9.952271358044902e-05, 5.257128221466016e-05, 0.9995685092296056, 2.002377798710053e-05, 4.8550759802533154e-05, 5.4688505616248355e-05, 8.905969496864038e-05, 4.694499011695525e-05, 1.3200872512824532e-05, 6.9281735949269655e-06]"
26,4,0.9993135154020356,"[0.00010560284060065952, 2.4213286444342316e-06, 0.00011460485799357201, 7.93367455445334e-05, 0.9993135154020356, 6.005868833407701e-05, 0.0002382594798872978, 2.9047823088624162e-05, 1.8376520236559088e-05, 3.87763136343323e-05]"
27,0,0.9995253338431431,"[0.9995253338431431, 2.1178233759271793e-05, 0.00014842148188336617, 1.4529044065583086e-05, 0.00011174984717153678, 1.0178541229001432e-05, 7.562942140269407e-05, 1.6262763430254348e-05, 3.0922507002859265e-05, 4.5794316912238364e-05]"
28,9,0.9996462553629601,"[6.547172551582965e-05, 0.00015826310448945345, 5.4140029610999315e-06, 1.5133416148954806e-05, 3.0497389695017164e-05, 2.5846608087076487e-05, 2.027589467379538e-05, 7.543774700495636e-06, 2.5298720768094254e-05, 0.9996462553629601]"
29,6,0.9998508166570934,"[1.179082699230339e-05, 8.505299800522175e-06, 3.350323069125004e-05, 2.4827712713949677e-05, 2.490789571757544e-05, 1.6711463446480245e-05, 0.9998508166570934, 5.247175395550868e-06, 1.581751952633111e-05, 7.872218622799346e-06]"
30,6,0.999684798752663,"[2.2990698935983324e-05, 2.315819587421825e-05, 5.986310321693931e-05, 8.34870380118518e-05, 3.903448338550931e-05, 1.922360733913603e-05, 0.999684798752663, 1.3221270183726697e-05, 4.272759686798947e-05, 1.1495253521826382e-05]"
31,5,0.999800164719518,"[3.615587017050633e-06, 4.565699985371508e-06, 4.88646161980619e-05, 5.8689005452732524e-05, 1.3212634425324204e-05, 0.999800164719518, 2.0443343446410733e-05, 3.1959300056010166e-05, 2.9643958342059377e-06, 1.5520698066768585e-05]"
32,4,0.9988507598191915,"[2.711432909618721e-05, 4.2843862614163735e-06, 0.0002777533915934111, 0.0003963472273822378, 0.9988507598191915, 7.465534364549412e-05, 3.7452344993648016e-05, 0.0002245209828517497, 8.109719219107673e-05, 2.6014982793453463e-05]"
33,5,0.9994569745817332,"[1.1134684061707661e-05, 6.928882192412983e-06, 0.00015291030190255436, 0.00023172990401974954, 5.945559938922333e-05, 0.9994569745817332, 1.1231908952177402e-05, 3.221520753068119e-05, 5.576217164155784e-06, 3.1842713054128056e-05]"
34,9,0.9994736562921248,"[0.0001143111720878783, 8.438954696967622e-05, 7.452893701348878e-06, 2.6601128460621435e-05, 8.784819068400688e-05, 0.00010910477638224715, 2.3691654590431776e-05, 2.541077299879755e-05, 4.7533572000073175e-05, 0.9994736562921248]"
35,2,0.9923967774172016,"[0.00021633342037312553, 0.00013686929269628195, 0.9923967774172016, 0.00014492940217164396, 0.0003553300943617986, 0.0003795359923480712, 0.00032623294813885793, 7.278708649302507e-05, 0.005822199457650967, 0.00014900488856440342]"
36,4,0.8890750631216091,"[0.0006374499573746414, 4.424621462488461e-05, 0.0004048431390087939, 0.0005026321452901733, 0.8890750631216091, 0.002823972942383839, 0.00016886306125770965, 0.10480010955710685, 0.0002584278705743946, 0.0012843919907696074]"
38,9,0.9990383953846494,"[0.0001625601746790169, 0.00021017763601025385, 1.5611290792193303e-05, 6.216010618920682e-05, 0.00011187700209812857, 0.00019227421577705086, 7.445543873997968e-05, 4.863316540171366e-05, 8.385558566296679e-05, 0.9990383953846494]"
39,5,0.9995508172535748,"[9.877807138795606e-06, 1.9805538467240588e-05, 0.00012740378832151847, 0.00011323995790728553, 1.628464028735842e-05, 0.9995508172535748, 3.872772358763494e-05, 6.881428819095847e-05, 2.3361976344120967e-05, 3.1667026180310585e-05]"
40,4,0.9994490439642826,"[8.665312994175804e-05, 2.3544332483245057e-06, 0.00015686631997109042, 6.039827808066924e-05, 0.9994490439642826, 4.625907982102669e-05, 5.123885591279309e-05, 9.761698788235615e-05, 1.916745853926413e-05, 3.0401492320156816e-05]"
41,6,0.9996933623728671,"[2.227752177806907e-05, 2.177794534512218e-05, 5.458384588116847e-05, 5.986255629241506e-05, 4.0472233609742615e-05, 4.1539274707647204e-05, 0.9996933623728671, 1.1741216255951982e-05, 3.8064499479131856e-05, 1.631853378370161e-05]"
42,5,0.9996328623456217,"[8.645553409560797e-06, 5.192863240286863e-06, 7.100644844852277e-05, 0.00013902656505755372, 3.223693444584402e-05, 0.9996328623456217, 9.880859199413357e-06, 6.19469312701165e-05, 3.854032133925741e-06, 3.534746717323558e-05]"
43,6,0.9995894144337734,"[1.9516748572771906e-05, 3.753755226772418e-05, 8.012132067163234e-05, 7.850739698018714e-05, 3.262360765232393e-05, 7.891001242656907e-05, 0.9995894144337734, 1.4054231530745737e-05, 5.0151116838442975e-05, 1.9163579286294795e-05]"
44,0,0.9996220479858543,"[0.9996220479858543, 1.4861403149035613e-05, 8.841798434017907e-05, 6.737978423727634e-05, 7.271084626794548e-05, 2.7144480324560517e-05, 2.7295906433436392e-05, 1.1249058387028052e-05, 2.5596262356697518e-05, 4.329628864958798e-05]"
45,9,0.9996776828100977,"[6.538846748705019e-05, 9.059246354049736e-05, 4.663572699905561e-06, 1.0566367172796469e-05, 4.665968458825609e-05, 4.990270040449538e-05, 1.421028967196536e-05, 2.7258838052609767e-05, 1.3074806284663362e-05, 0.9996776828100977]"
46,3,0.9994600285576822,"[1.7142155120859e-05, 1.2172325891033199e-05, 6.582701931779333e-05, 0.9994600285576822, 8.243609133574843e-05, 0.00016315208292029778, 0.00012396121626617827, 4.360502601864901e-05, 1.723229525363117e-05, 1.4443230193466441e-05]"
47,9,0.9955341213628517,"[0.0007568847579456215, 0.00028267925673644025, 3.8998872365497814e-05, 9.762587225161825e-05, 0.00019527666323227602, 0.00010261824830830726, 5.8101811877217715e-05, 3.471530481647862e-05, 0.002898977849614836, 0.9955341213628517]"
48,7,0.9993378279191709,"[1.5550242509171604e-05, 3.672812850949508e-05, 8.588377464804432e-05, 7.396106757124875e-05, 0.00016123336580984877, 0.0001757665191205815, 3.1322378809911596e-05, 0.9993378279191709, 5.613749109709404e-05, 2.5589112753671192e-05]"
49,6,0.9997851660020637,"[1.4884554479157474e-05, 1.0473518422793165e-05, 7.294728234370884e-05, 3.774303994147426e-05, 2.668340314249579e-05, 2.1006719590309945e-05, 0.9997851660020637, 4.610537282530649e-06, 1.8037928547632427e-05, 8.447014186321874e-06]"
50,9,0.9994173810644563,"[0.0001261575749732818, 0.00014251193419622616, 7.456078305652445e-06, 4.5972975066914695e-05, 7.304410526227538e-05, 4.513695875787139e-05, 9.413190925599909e-05, 9.472426871658733e-06, 3.87349728536617e-05, 0.9994173810644563]"
51,8,0.9989027311810414,"[0.00011085397995768068, 4.764334333747322e-05, 7.823229435716701e-05, 9.592902739150382e-05, 0.0002202793690600592, 5.8804057395053575e-05, 0.0002587518748168717, 7.391652444215739e-05, 0.9989027311810414, 0.00015285834820060698]"
53,3,0.9996959574733248,"[2.642241700217527e-05, 1.4411199485949011e-05, 2.598747763285766e-05, 0.9996959574733248, 2.1503865641085875e-05, 0.00011091190879432316, 2.7881816494150427e-05, 5.132856773730963e-05, 1.4756604482138776e-05, 1.0838669405237608e-05]"
54,8,0.9995836614899478,"[8.674199857406689e-05, 3.978319705470054e-05, 3.037011187480413e-05, 4.194907880063057e-05, 2.5498535416976755e-05, 2.254377254001627e-05, 3.726820232419278e-05, 4.455283644497232e-05, 0.9995836614899478, 8.763077702187829e-05]"
55,8,0.9999145709713899,"[1.2716510842888788e-05, 3.7190905137546647e-06, 1.1264108920810079e-05, 3.4612785091212414e-06, 1.7310298368988263e-06, 3.2845047063726284e-06, 3.424893059813027e-06, 9.972348045770696e-07, 0.9999145709713899, 4.483037741587087e-05]"
56,7,0.9998752179255481,"[4.764358488946229e-06, 6.531722348265117e-06, 9.145363324856034e-06, 1.4103352019721168e-05, 5.1580769567642024e-05, 1.7176035154937564e-05, 3.255348936650994e-06, 0.9998752179255481, 1.5601058757876865e-05, 2.624065852961788e-06]"
57,7,0.9993578796335005,"[1.2810844447288946e-05, 2.7259704067111847e-05, 8.779649072864736e-05, 3.537646379200852e-05, 7.588941441786738e-05, 0.0003462039858634371, 1.0520671918801124e-05, 0.9993578796335005, 3.4884650357767565e-05, 1.1378140906448256e-05]"
60,7,0.9992031583374166,"[2.1433281047197585e-05, 6.177868745747321e-05, 0.00013151279501699, 0.00012183696644658535, 0.0001496074773468214, 0.00015847413910360632, 4.460851131909559e-05, 0.9992031583374166, 8.257572572805801e-05, 2.5014079117502034e-05]"
62,6,0.9997378954415065,"[2.2114392666479358e-05, 1.5029552736286726e-05, 1.978572276068895e-05, 6.279959881598132e-05, 4.461479242888857e-05, 3.51832266861018e-05, 0.9997378954415065, 9.38718965395301e-06, 3.3682159286616016e-05, 1.9507923458395057e-05]"
63,3,0.9939844107551226,"[0.0004750126957514413, 0.002723061917633665, 0.00026754533240948546, 0.9939844107551226, 6.150383722436581e-05, 0.0004891010946252844, 0.00031529715738181014, 0.0008064800383918735, 0.00026763851068112906, 0.0006099486607783342]"
64,6,0.9998386874931064,"[8.431455911732294e-06, 9.592158362025388e-06, 2.9205507202927884e-05, 4.550374068108737e-05, 1.8560973349742598e-05, 1.8900150687994836e-05, 0.9998386874931064, 5.076249217720268e-06, 1.7617123275132782e-05, 8.425148205155325e-06]"
65,2,0.9997392767612759,"[4.701777010759917e-05, 2.9931795527208556e-05, 0.9997392767612759, 8.640804486934496e-06, 4.582665221118542e-05, 3.831337457505955e-05, 4.657719872367323e-05, 2.9401987357681087e-05, 9.963876168243607e-06, 5.049779566536056e-06]"
66,1,0.9994592618277033,"[6.361667091666095e-05, 0.9994592618277033, 5.392961306790442e-05, 2.2644552488495138e-05, 1.5059687213244591e-06, 1.0713855595897825e-05, 5.994309496128254e-05, 4.407818988639863e-05, 0.00014657006930551627, 0.0001377361573530922]"
67,2,0.9994291082402045,"[0.000116282799940989, 0.00010413877558368919, 0.9994291082402045, 3.6464327782804976e-05, 8.965306029275415e-05, 3.445817976324791e-05, 0.0001068095841797548, 5.014561451197896e-05, 1.857684242033926e-05, 1.436257532016227e-05]"
68,3,0.38194618577736866,"[0.0032775185239486476, 0.0038397252576412803, 0.0044836545339603335, 0.38194618577736866, 0.01873472749045019, 0.37030360270537477, 0.004387362202548872, 0.1959673430384898, 0.0116342700876505, 0.005425610382567142]"
69,7,0.9992956252751166,"[4.060046536616525e-05, 3.312697162403891e-05, 5.5991169983442e-05, 6.406873333185535e-05, 0.00029250379913371233, 8.925671003306048e-05, 2.8776967896355617e-05, 0.9992956252751166, 7.913962398669497e-05, 2.0910283528121806e-05]"
71,6,0.999651441186746,"[2.0703729319438987e-05, 2.9179029229524023e-05, 3.502221953384906e-05, 8.574114836464277e-05, 3.9637436621049984e-05, 5.3081967588464005e-05, 0.999651441186746, 1.3699577563624584e-05, 4.7165318733383104e-05, 2.432838629992534e-05]"
72,8,0.9992685076540717,"[0.00014085094342582635, 9.348471257215584e-05, 4.0467046023890717e-05, 0.00010275329769772538, 3.243917032643885e-05, 3.523107073600239e-05, 8.442309630682048e-05, 6.773209008267455e-05, 0.9992685076540717, 0.00013411091875673898]"
73,8,0.9994235548168511,"[0.00012086919866366398, 7.608371502500101e-05, 2.5028853150434374e-05, 5.445433310675236e-05, 2.9127699915103025e-05, 3.2695977153351294e-05, 8.605057320742825e-05, 5.181807650128263e-05, 0.9994235548168511, 0.00010031675642595806]"
74,0,0.9995762090312428,"[0.9995762090312428, 3.062735461955847e-05, 0.00011498517558338424, 1.9895555236140873e-05, 8.490152583398788e-05, 1.4015718778616844e-05, 3.9197215050224526e-05, 1.676381014861252e-05, 3.0242495420593865e-05, 7.316211808603745e-05]"
75,2,0.9997175239309932,"[3.301766668012211e-05, 2.8523252383116946e-05, 0.9997175239309932, 7.114789632117488e-06, 5.6714261462084953e-05, 5.3966464769472296e-05, 4.553625947174148e-05, 4.3019637546405794e-05, 9.13248053537131e-06, 5.451256526319437e-06]"
76,9,0.9994999443324706,"[0.00010823045681632721, 0.0001402634007954996, 7.4922461443666015e-06, 3.65365642275558e-05, 5.581107391890935e-05, 5.733703138931483e-05, 3.134009648970258e-05, 1.5163555847494308e-05, 4.7881241900374905e-05, 0.9994999443324706]"
77,3,0.9994746874730029,"[4.795541349458709e-05, 2.6743473913930127e-05, 4.103009040458444e-05, 0.9994746874730029, 3.649859976177407e-05, 0.0001676155008712749, 3.718702217282771e-05, 0.00011983280055792517, 2.8358479052575205e-05, 2.009114676775105e-05]"
78,3,0.9988928482547919,"[5.464893285006883e-05, 2.7968202826905936e-05, 4.660304294202532e-05, 0.9988928482547919, 5.1476210261347836e-05, 0.0006629416051558107, 7.198821352925414e-05, 0.00012622335821548767, 3.004980957849709e-05, 3.525236984869376e-05]"
79,8,0.9993955239319029,"[9.672271057838124e-05, 5.44549155301751e-05, 3.8767658428552406e-05, 8.07841426312365e-05, 5.244440466751348e-05, 3.7987253874170744e-05, 7.232481449644916e-05, 5.410450539873377e-05, 0.9993955239319029, 0.00011688566249184435]"
80,8,0.9997488680110482,"[5.092916644674261e-05, 2.2178921814098002e-05, 1.767929009707566e-05, 2.080076266089751e-05, 1.4573335943053895e-05, 1.6849451567559662e-05, 2.9027090973247587e-05, 1.562262379393294e-05, 0.9997488680110482, 6.347134565520853e-05]"
81,1,0.9995500528196726,"[3.390913123331914e-05, 0.9995500528196726, 2.637250243911327e-05, 1.4829505463962695e-05, 9.82863552040468e-07, 6.1379448667061045e-06, 3.183249860198506e-05, 2.8461036961616413e-05, 7.48957817671602e-05, 0.00023252591544162992]"
82,1,0.9996441666764914,"[1.9074151378608932e-05, 0.9996441666764914, 2.6842863954008213e-05, 1.198899027481966e-05, 8.777111357044296e-07, 5.474856667304537e-06, 4.234275977947575e-05, 2.0661141978915723e-05, 6.861011115147323e-05, 0.00015996073718857796]"
83,7,0.9997905171232079,"[7.729848297993063e-06, 1.3068448235162714e-05, 2.2962140899752716e-05, 2.723092373712625e-05, 6.003942452058431e-05, 4.2840848129666076e-05, 6.287847906999127e-06, 0.9997905171232079, 2.461118876060233e-05, 4.712206304413851e-06]"
84,2,0.9992066504810363,"[5.7558447615549125e-05, 6.919141566044898e-05, 0.9992066504810363, 1.835331374676451e-05, 7.86705425544655e-05, 0.0001951270592857596, 0.00010183867540707644, 0.00024184621289412053, 1.878639998377338e-05, 1.1977451815983135e-05]"
85,5,0.9998516999482863,"[2.4518784192058006e-06, 3.257725823001748e-06, 4.120069306945885e-05, 2.826719848929371e-05, 9.444096629564837e-06, 0.9998516999482863, 1.6883627124185238e-05, 3.087313153742171e-05, 1.7244358825038013e-06, 1.4197264739204015e-05]"
86,2,0.9957049609227092,"[0.0002348042253275977, 0.00024087439777665019, 0.9957049609227092, 0.0008184567421507463, 0.00029457111695808437, 0.0004301998339646767, 0.0004389874111318609, 0.0016675908516076332, 0.00011313651475461896, 5.6417983619124016e-05]"
87,7,0.9983379100865676,"[6.549549393731452e-05, 8.588593821383007e-05, 0.00011250387574300528, 0.000942022385150536, 0.0001804994223009263, 8.788697282904314e-05, 3.334890785029344e-05, 0.9983379100865676, 0.0001309296342006274, 2.3517283206746884e-05]"
88,8,0.9998991935617665,"[2.4212932972757784e-05, 6.831386066763836e-06, 8.393273777489127e-06, 6.269098281397871e-06, 4.9553350683093605e-06, 5.904699606964972e-06, 6.07901645613712e-06, 4.659252570758806e-06, 0.9998991935617665, 3.350144343285651e-05]"
89,9,0.9996143392531266,"[8.57216398206302e-05, 0.00012506148414298925, 6.110253769571034e-06, 1.731766298250474e-05, 4.425650995840699e-05, 4.0115998339775023e-05, 1.8292719771796398e-05, 1.7194294670367983e-05, 3.1590183417301286e-05, 0.9996143392531266]"
90,0,0.9995318928320656,"[0.9995318928320656, 3.237041660219358e-05, 0.00012427820511621863, 3.389808584802018e-05, 8.603044449079019e-05, 1.8877459219047007e-05, 6.161084752066072e-05, 2.4271576768268794e-05, 4.5946504654281895e-05, 4.0823627714622874e-05]"
91,3,0.9996656676724082,"[1.7225966821502047e-05, 1.050983173460283e-05, 2.9170669652238575e-05, 0.9996656676724082, 3.215804057390564e-05, 0.00011779776615425242, 6.22382840647078e-05, 4.030274486637877e-05, 1.3084862083744774e-05, 1.1844161640422786e-05]"
92,8,0.9997152122185433,"[5.5970227072887716e-05, 3.20234543202943e-05, 1.4947655246073006e-05, 2.263349815326864e-05, 1.636532802344151e-05, 1.998897704142531e-05, 3.1302146495382116e-05, 2.568874886909822e-05, 0.9997152122185433, 6.586774623501025e-05]"
93,6,0.9998321130144618,"[1.0027971216697078e-05, 1.0145521020774295e-05, 3.22309078657763e-05, 3.9021932316384086e-05, 2.0196568354838454e-05, 2.393195465560022e-05, 0.9998321130144618, 4.671160665496233e-06, 1.7281512044780846e-05, 1.037945739810461e-05]"
94,4,0.999808942844095,"[1.3053842856696074e-05, 7.378770834305325e-07, 3.5171019054015865e-05, 2.1847800447852406e-05, 0.999808942844095, 2.9728625744236833e-05, 1.6264815405901415e-05, 5.3716288702367824e-05, 7.581758896085279e-06, 1.295512771429813e-05]"
95,6,0.9994531077749724,"[3.016344650475778e-05, 3.370761765273926e-05, 3.507722000177505e-05, 0.0002423008344613304, 5.313788796424301e-05, 2.901552547432945e-05, 0.9994531077749724, 2.3937909527557315e-05, 8.009265336082034e-05, 1.9459130079941953e-05]"
96,6,0.998870327637637,"[0.00023715655127529527, 2.3913515469010845e-05, 5.364836111984255e-05, 0.00012159498608841558, 0.0004104165148518492, 7.805527150277905e-05, 0.998870327637637, 2.806382323258862e-05, 9.328646314203549e-05, 8.353687568134133e-05]"
97,0,0.9993220791554477,"[0.9993220791554477, 3.08927032717786e-05, 0.0001599800548028842, 0.00013727880440043334, 2.4281089073432586e-05, 1.7359290562457356e-05, 1.7946065564312477e-05, 1.139452893239504e-05, 0.0002698787940685387, 8.909513876103839e-06]"
98,0,0.999512008475974,"[0.999512008475974, 2.771973147230662e-05, 0.00019384394033631656, 1.2965071548751003e-05, 8.97577829245214e-05, 9.565580573291034e-06, 6.873260348234173e-05, 1.6496616211234483e-05, 3.1689228322967976e-05, 3.72209691540888e-05]"
99,7,0.9998575598377706,"[3.4097174470872304e-06, 4.760621019453913e-06, 1.6717920441245127e-05, 3.926430207277459e-06, 4.468055099251215e-05, 5.507679893593533e-05, 2.5004273026064264e-06, 0.9998575598377706, 8.950390584185758e-06, 2.4173052990361234e-06]"
100,4,0.999674361528873,"[2.7570535293483915e-05, 1.2567811467030615e-06, 7.667138129559002e-05, 4.2896828223959566e-05, 0.999674361528873, 3.840651820270464e-05, 2.6542253569369594e-05, 7.794927577595781e-05, 1.0064281384989476e-05, 2.4280616234191528e-05]"
101,5,0.9987550143886419,"[2.205385735959795e-05, 1.3317966297950274e-05, 0.00012843984930674106, 0.000765843622784241, 9.722704854219232e-05, 0.9987550143886419, 2.9520185401247914e-05, 0.00010829636041844544, 1.2672604805084014e-05, 6.761411644251274e-05]"
102,6,0.9996349242213595,"[2.149924894600612e-05, 2.3466788486096976e-05, 2.662808828490381e-05, 7.337242057910151e-05, 4.3122254131268e-05, 9.039397594751463e-05, 0.9996349242213595, 1.2943793621014222e-05, 4.1973858137588576e-05, 3.167535050711409e-05]"
103,3,0.9995112270329667,"[2.2548911756767252e-05, 1.4838922336508277e-05, 6.403813055089697e-05, 0.9995112270329667, 4.655105278145781e-05, 0.00011335464279617599, 0.00012135880429941872, 6.980116154497457e-05, 1.9484579515733366e-05, 1.6796761451470778e-05]"
104,1,0.9998005780707138,"[1.1536277103716481e-05, 0.9998005780707138, 1.3375344336414506e-05, 3.958853374574549e-06, 3.9481035701544787e-07, 2.836216241952323e-06, 1.8059111239645422e-05, 8.44253470585498e-06, 3.38891429447746e-05, 0.00010692963898229057]"
105,1,0.9997871029829384,"[1.4028886166233706e-05, 0.9997871029829384, 1.2684758260901597e-05, 5.699200165767662e-06, 4.26665430699995e-07, 2.305710642082757e-06, 1.9978437909272043e-05, 1.0924189636713805e-05, 3.974940136653242e-05, 0.00010709976748314809]"
106,3,0.9996591293494621,"[2.306476109039746e-05, 1.1633957231971302e-05, 3.0481255776941577e-05, 0.9996591293494621, 1.9841462868468663e-05, 0.00013595220428527815, 4.89795209591077e-05, 4.355952935204988e-05, 1.3828885897463342e-05, 1.3529073076071353e-05]"
107,6,0.9996198238141187,"[2.5435617604983647e-05, 2.6299493592466663e-05, 4.5859536752943195e-05, 5.566083480567578e-05, 6.148389829898765e-05, 6.830912066922065e-05, 0.9996198238141187, 2.132241227290826e-05, 4.4181375511429984e-05, 3.1623896372685996e-05]"
108,8,0.9988281276753741,"[9.863646346863799e-05, 8.755681727589843e-05, 0.00017903610146154594, 4.764372085495325e-05, 4.054619093763144e-05, 0.00035949612476241687, 8.651046832032386e-05, 8.867399484605636e-05, 0.9988281276753741, 0.00018377244269830674]"
